,place_name,place_id,lat,lng,type
242,Mata Ka Mandir,ChIJe4f4IrZxdzkRjuPfawAF8QI,25.4165533,78.55852209999999,hindu_temple
243,Hindu Temple,ChIJ7xBlq7ZxdzkRRKUC-Huemv4,25.4165533,78.55852209999999,hindu_temple
244,माता का मंदिर टपरिया,ChIJyahaE0VxdzkRanxNBBtpaZ0,25.4165533,78.55852209999999,hindu_temple
245,Parshuram Peeth,ChIJTbyoCVR3dzkRmIx8c-i3iVM,25.4609623,78.60942890000001,hindu_temple
246,शंकर जी का मंदिर,ChIJ4WZHmgl3dzkRtIE23XBZGyE,25.4577386,78.6137485,hindu_temple
247,Raza Masjid,ChIJeYnUqSB3dzkRj9VmyskVyNc,25.45237179999999,78.58364,mosque
248,J P Associates,ChIJy4c0Bi13dzkRuj-d_MDc1JA,25.441825,78.5685,accounting
249,New Income Tax Office,ChIJeaJpDdVwdzkR4ubX6wcalf0,25.4492812,78.5638949,accounting
250,Rachit Agarwal & Associates,ChIJZ-lvOtVwdzkRT8SwA4Mb7hY,25.4489959,78.5653269,accounting
251,Dharmendra Savitri & Associates,ChIJIdYhSTt3dzkRrYlY-IldtF0,25.44003,78.58201799999999,accounting
252,Shanti Complex,ChIJbzOCHNV2dzkRkUrGW9dekpA,25.4537351,78.5680631,accounting
253,Shailendra S.Chauhan,ChIJFVXFmdV2dzkRM82fS2hsB3A,25.4525204,78.5695892,accounting
254,VIJAY AND ASSOCIATES,ChIJ37otldV2dzkRvLeWYNvtTuM,25.4526622,78.5703295,accounting
255,Jadaun & Associates,ChIJ34jJdCp3dzkRhjQOJcZshOs,25.45108029999999,78.5703204,accounting
256,Jain Siddharth & Associates,ChIJ9y6FM9VwdzkR1sK9wPeYSQ4,25.4502053,78.5618385,accounting
257,Save's Point,ChIJlVrvDCp3dzkRtmwA8eGCvCc,25.4508575,78.5704576,accounting
258,Rishabh Investment,ChIJXQAwQip3dzkRjacTEv0LHdM,25.4497189,78.5699463,accounting
